3|2023-02-01 17:00:00	67.2
3|2023-02-01 18:00:00	67.4
3|2023-02-01 19:00:00	110.25
3|2023-02-02 11:00:00	71.4
3|2023-02-02 12:00:00	121.25
3|2023-02-02 13:00:00	132.7
3|2023-02-02 14:00:00	135.1
3|2023-02-02 15:00:00	78.5
3|2023-02-02 16:00:00	89.15
3|2023-02-02 17:00:00	109.25
3|2023-02-02 18:00:00	80.8
3|2023-02-02 19:00:00	126.65
3|2023-02-03 11:00:00	85.25
3|2023-02-03 12:00:00	106.4
3|2023-02-03 13:00:00	120.35000000000001
3|2023-02-03 14:00:00	102.15
3|2023-02-03 15:00:00	138.45
3|2023-02-03 16:00:00	126.05000000000001
3|2023-02-03 17:00:00	42.75
3|2023-02-03 18:00:00	109.75
3|2023-02-03 19:00:00	109.04999999999998
3|2023-02-04 11:00:00	100.85
3|2023-02-04 12:00:00	149.75
3|2023-02-04 13:00:00	91.9
3|2023-02-04 14:00:00	87.85
3|2023-02-04 15:00:00	73.5
3|2023-02-04 16:00:00	107.35
3|2023-02-04 17:00:00	88.05
3|2023-02-04 18:00:00	70.75
3|2023-02-04 19:00:00	55.95
3|2023-02-05 11:00:00	85.75
3|2023-02-05 12:00:00	113.5
3|2023-02-05 13:00:00	104.30000000000001
3|2023-02-05 14:00:00	105.65
3|2023-02-05 15:00:00	105.0
3|2023-02-05 16:00:00	109.2
3|2023-02-05 17:00:00	52.05
3|2023-02-05 18:00:00	102.6
3|2023-02-05 19:00:00	93.2
3|2023-02-06 11:00:00	55.65
3|2023-02-06 12:00:00	102.45
3|2023-02-06 13:00:00	20.0
3|2023-02-06 14:00:00	89.1
3|2023-02-06 15:00:00	103.39999999999999
3|2023-02-06 16:00:00	67.75
3|2023-02-06 17:00:00	94.0
3|2023-02-06 18:00:00	65.25
3|2023-02-06 19:00:00	57.75000000000001
3|2023-02-07 07:00:00	75.7
3|2023-02-07 08:00:00	49.800000000000004
3|2023-02-07 09:00:00	86.9
3|2023-02-07 10:00:00	64.85
3|2023-02-07 11:00:00	53.2
3|2023-02-07 12:00:00	49.35
3|2023-02-07 13:00:00	62.15
3|2023-02-07 14:00:00	39.75
3|2023-02-07 15:00:00	46.650000000000006
3|2023-02-07 16:00:00	65.25
3|2023-02-07 17:00:00	52.8
3|2023-02-07 18:00:00	83.45
3|2023-02-07 19:00:00	74.45
3|2023-02-08 07:00:00	50.650000000000006
3|2023-02-08 08:00:00	57.5
3|2023-02-08 09:00:00	59.7
3|2023-02-08 10:00:00	55.400000000000006
3|2023-02-08 11:00:00	73.9
3|2023-02-08 12:00:00	93.8
3|2023-02-08 13:00:00	83.7
3|2023-02-08 14:00:00	109.7
3|2023-02-08 15:00:00	67.15
3|2023-02-08 16:00:00	54.75
3|2023-02-08 17:00:00	52.8
3|2023-02-08 18:00:00	100.6
3|2023-02-08 19:00:00	69.15
3|2023-02-09 07:00:00	105.40000000000002
3|2023-02-09 08:00:00	124.85000000000001
3|2023-02-09 09:00:00	139.35
3|2023-02-09 10:00:00	126.95
3|2023-02-09 11:00:00	22.2
3|2023-02-09 12:00:00	68.4
3|2023-02-09 13:00:00	13.549999999999999
3|2023-02-09 14:00:00	29.35
3|2023-02-09 15:00:00	15.6
3|2023-02-09 16:00:00	137.8
3|2023-02-09 17:00:00	29.35
3|2023-02-09 18:00:00	30.65
3|2023-02-09 19:00:00	23.35
3|2023-02-10 07:00:00	112.39999999999999
3|2023-02-10 08:00:00	181.40000000000003
3|2023-02-10 09:00:00	118.9
3|2023-02-10 10:00:00	181.14999999999998
3|2023-02-10 11:00:00	22.8
3|2023-02-10 12:00:00	24.9
3|2023-02-10 13:00:00	33.2
3|2023-02-10 14:00:00	63.0
3|2023-02-10 15:00:00	23.45
3|2023-02-10 16:00:00	30.75
3|2023-02-10 17:00:00	18.7
3|2023-02-10 18:00:00	30.35
3|2023-02-10 19:00:00	27.0
3|2023-02-11 07:00:00	82.75
3|2023-02-11 08:00:00	124.05
3|2023-02-11 09:00:00	100.55
3|2023-02-11 10:00:00	110.05
3|2023-02-11 11:00:00	21.75
3|2023-02-11 12:00:00	23.25
3|2023-02-11 13:00:00	56.35
3|2023-02-11 14:00:00	23.05
3|2023-02-11 15:00:00	14.25
3|2023-02-11 16:00:00	39.25
3|2023-02-11 17:00:00	23.4
3|2023-02-11 18:00:00	27.599999999999998
3|2023-02-11 19:00:00	23.75
3|2023-02-12 07:00:00	88.65
3|2023-02-12 08:00:00	95.2
3|2023-02-12 09:00:00	121.45
3|2023-02-12 10:00:00	130.8
3|2023-02-12 11:00:00	45.7
3|2023-02-12 12:00:00	6.5
3|2023-02-12 13:00:00	34.2
3|2023-02-12 14:00:00	29.0
3|2023-02-12 15:00:00	54.85
3|2023-02-12 16:00:00	7.0
3|2023-02-12 17:00:00	38.65
3|2023-02-12 18:00:00	21.6
3|2023-02-12 19:00:00	7.0
3|2023-02-13 07:00:00	104.9
3|2023-02-13 08:00:00	62.5
3|2023-02-13 09:00:00	71.65
3|2023-02-13 10:00:00	149.10000000000002
3|2023-02-13 11:00:00	16.95
3|2023-02-13 12:00:00	26.8
3|2023-02-13 13:00:00	31.1
3|2023-02-13 14:00:00	21.75
3|2023-02-13 15:00:00	29.2
3|2023-02-13 16:00:00	31.7
3|2023-02-13 17:00:00	30.2
3|2023-02-13 18:00:00	31.8
3|2023-02-13 19:00:00	34.25
3|2023-02-14 08:00:00	150.85000000000002
3|2023-02-14 09:00:00	175.79999999999998
3|2023-02-14 10:00:00	160.45
3|2023-02-14 11:00:00	44.75
3|2023-02-14 12:00:00	13.0
3|2023-02-14 13:00:00	26.85
3|2023-02-14 14:00:00	30.75
3|2023-02-14 15:00:00	33.85
3|2023-02-14 16:00:00	13.35
3|2023-02-14 17:00:00	42.6
3|2023-02-14 18:00:00	33.95
3|2023-02-14 19:00:00	20.85
3|2023-02-15 07:00:00	132.6
3|2023-02-15 08:00:00	193.3
3|2023-02-15 09:00:00	270.05
3|2023-02-15 10:00:00	210.65
3|2023-02-15 11:00:00	23.85
3|2023-02-15 12:00:00	35.6
3|2023-02-15 13:00:00	51.1
3|2023-02-15 14:00:00	66.75
3|2023-02-15 15:00:00	31.55
3|2023-02-15 16:00:00	39.15
3|2023-02-15 17:00:00	31.8
3|2023-02-15 18:00:00	126.4
3|2023-02-15 19:00:00	42.150000000000006
3|2023-02-16 07:00:00	190.3
3|2023-02-16 08:00:00	165.85000000000002
3|2023-02-16 09:00:00	183.9
3|2023-02-16 10:00:00	128.15
3|2023-02-16 11:00:00	40.400000000000006
3|2023-02-16 12:00:00	23.6
3|2023-02-16 13:00:00	86.75
3|2023-02-16 14:00:00	34.25
3|2023-02-16 15:00:00	40.5
3|2023-02-16 16:00:00	69.55
3|2023-02-16 17:00:00	58.650000000000006
3|2023-02-16 18:00:00	58.2
3|2023-02-16 19:00:00	111.19999999999999
3|2023-02-17 07:00:00	136.85
3|2023-02-17 08:00:00	88.4
3|2023-02-17 09:00:00	134.5
3|2023-02-17 10:00:00	205.75
3|2023-02-17 11:00:00	50.550000000000004
3|2023-02-17 12:00:00	27.6
3|2023-02-17 13:00:00	64.05
3|2023-02-17 14:00:00	31.9
3|2023-02-17 15:00:00	52.25
3|2023-02-17 16:00:00	45.0
3|2023-02-17 17:00:00	85.25
3|2023-02-17 18:00:00	32.6
3|2023-02-17 19:00:00	12.9
3|2023-02-18 07:00:00	158.5
3|2023-02-18 08:00:00	126.6
3|2023-02-18 09:00:00	131.5
3|2023-02-18 10:00:00	226.59999999999997
3|2023-02-18 11:00:00	70.33
3|2023-02-18 12:00:00	38.75
3|2023-02-18 13:00:00	28.0
3|2023-02-18 14:00:00	31.15
3|2023-02-18 15:00:00	35.85
3|2023-02-18 16:00:00	95.75
3|2023-02-18 17:00:00	31.85
3|2023-02-18 18:00:00	8.5
3|2023-02-18 19:00:00	86.15
3|2023-02-19 07:00:00	132.95
3|2023-02-19 08:00:00	212.04999999999995
3|2023-02-19 09:00:00	215.6
3|2023-02-19 10:00:00	194.2
3|2023-02-19 11:00:00	26.65
3|2023-02-19 12:00:00	46.75
3|2023-02-19 13:00:00	28.1
3|2023-02-19 14:00:00	82.0
3|2023-02-19 15:00:00	26.95
3|2023-02-19 16:00:00	55.2
3|2023-02-19 17:00:00	56.800000000000004
3|2023-02-19 18:00:00	58.5
3|2023-02-19 19:00:00	28.65
3|2023-02-20 07:00:00	95.9
3|2023-02-20 08:00:00	109.45
3|2023-02-20 09:00:00	148.85
3|2023-02-20 10:00:00	93.65
3|2023-02-20 11:00:00	31.45
3|2023-02-20 12:00:00	13.75
3|2023-02-20 13:00:00	27.35
3|2023-02-20 14:00:00	39.25
3|2023-02-20 15:00:00	53.85
3|2023-02-20 16:00:00	20.5
3|2023-02-20 17:00:00	38.0
3|2023-02-20 18:00:00	10.6
3|2023-02-20 19:00:00	77.63
3|2023-02-21 08:00:00	167.9
3|2023-02-21 09:00:00	239.88
3|2023-02-21 10:00:00	142.10000000000002
3|2023-02-21 11:00:00	14.55
3|2023-02-21 12:00:00	19.7
3|2023-02-21 13:00:00	31.1
3|2023-02-21 14:00:00	32.85
3|2023-02-21 15:00:00	72.3
3|2023-02-21 16:00:00	33.25
3|2023-02-21 17:00:00	45.2
3|2023-02-21 18:00:00	51.45
3|2023-02-21 19:00:00	20.2
3|2023-02-22 07:00:00	104.05
3|2023-02-22 08:00:00	91.15
3|2023-02-22 09:00:00	81.75
3|2023-02-22 10:00:00	41.45
3|2023-02-22 11:00:00	88.10000000000001
3|2023-02-22 12:00:00	44.0
3|2023-02-22 13:00:00	84.30000000000001
3|2023-02-22 14:00:00	105.4
3|2023-02-22 15:00:00	78.85
3|2023-02-22 16:00:00	92.7
3|2023-02-22 17:00:00	90.95
3|2023-02-22 18:00:00	83.45
3|2023-02-22 19:00:00	51.35
3|2023-02-23 07:00:00	118.05000000000001
3|2023-02-23 08:00:00	57.85
3|2023-02-23 09:00:00	60.45
3|2023-02-23 10:00:00	69.4
3|2023-02-23 11:00:00	72.0
3|2023-02-23 12:00:00	101.7
3|2023-02-23 13:00:00	51.5
3|2023-02-23 14:00:00	54.0
3|2023-02-23 15:00:00	45.25
3|2023-02-23 16:00:00	79.35000000000001
3|2023-02-23 17:00:00	78.5
3|2023-02-23 18:00:00	52.0
3|2023-02-23 19:00:00	64.45
3|2023-02-24 07:00:00	72.85
3|2023-02-24 08:00:00	66.35
3|2023-02-24 09:00:00	95.8
3|2023-02-24 10:00:00	45.2
3|2023-02-24 11:00:00	88.4
3|2023-02-24 12:00:00	112.45
3|2023-02-24 13:00:00	89.05000000000001
3|2023-02-24 14:00:00	62.650000000000006
3|2023-02-24 15:00:00	102.1
3|2023-02-24 16:00:00	55.75
3|2023-02-24 17:00:00	64.9
3|2023-02-24 18:00:00	59.75
3|2023-02-24 19:00:00	71.65
3|2023-02-25 07:00:00	71.75
3|2023-02-25 08:00:00	62.95
3|2023-02-25 09:00:00	56.15
3|2023-02-25 10:00:00	87.8
3|2023-02-25 11:00:00	71.95
3|2023-02-25 12:00:00	58.4
3|2023-02-25 13:00:00	74.9
3|2023-02-25 14:00:00	39.75
3|2023-02-25 15:00:00	49.9
3|2023-02-25 16:00:00	71.6
3|2023-02-25 17:00:00	60.75
3|2023-02-25 18:00:00	36.45
3|2023-02-25 19:00:00	71.2
3|2023-02-26 07:00:00	92.45
3|2023-02-26 08:00:00	76.95
3|2023-02-26 09:00:00	93.4
3|2023-02-26 10:00:00	72.5
3|2023-02-26 11:00:00	44.1
3|2023-02-26 12:00:00	92.8
3|2023-02-26 13:00:00	68.5
3|2023-02-26 14:00:00	107.39999999999999
3|2023-02-26 15:00:00	83.4
3|2023-02-26 16:00:00	77.3
3|2023-02-26 17:00:00	77.55000000000001
3|2023-02-26 18:00:00	66.0
3|2023-02-26 19:00:00	78.55000000000001
3|2023-02-27 07:00:00	58.75
3|2023-02-27 08:00:00	78.35
3|2023-02-27 09:00:00	82.55000000000001
3|2023-02-27 10:00:00	96.85
3|2023-02-27 11:00:00	86.19999999999999
3|2023-02-27 12:00:00	45.55
3|2023-02-27 13:00:00	55.25
3|2023-02-27 14:00:00	68.45
3|2023-02-27 15:00:00	65.2
3|2023-02-27 16:00:00	64.05
3|2023-02-27 17:00:00	49.85
3|2023-02-27 18:00:00	118.75
3|2023-02-27 19:00:00	62.05
3|2023-02-28 07:00:00	49.0
3|2023-02-28 08:00:00	77.8
3|2023-02-28 09:00:00	61.0
3|2023-02-28 10:00:00	47.3
3|2023-02-28 11:00:00	90.05
3|2023-02-28 12:00:00	43.4
3|2023-02-28 13:00:00	29.3
3|2023-02-28 14:00:00	42.9
3|2023-02-28 15:00:00	63.0
3|2023-02-28 16:00:00	46.05
3|2023-02-28 17:00:00	100.4
3|2023-02-28 18:00:00	84.9
3|2023-02-28 19:00:00	107.8
