transaction_id,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,dateAndTimeForTransaction
163,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,2023-01-01 12:03:43
165,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,2023-01-01 12:05:31
170,2,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,2023-01-01 12:09:11
176,2,3,Astoria,49,3.0,Tea,Brewed Black tea,2023-01-01 12:18:44
177,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,2023-01-01 12:20:16
178,1,3,Astoria,24,3.0,Coffee,Drip coffee,2023-01-01 12:23:39
180,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,2023-01-01 12:30:46
182,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,2023-01-01 12:33:20
183,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,2023-01-01 12:33:35
187,1,3,Astoria,53,3.0,Tea,Brewed Chai tea,2023-01-01 12:42:26
189,1,3,Astoria,53,3.0,Tea,Brewed Chai tea,2023-01-01 12:44:31
190,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,2023-01-01 12:44:32
191,2,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,2023-01-01 12:45:52
192,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,2023-01-01 12:46:22
193,1,3,Astoria,23,2.5,Coffee,Drip coffee,2023-01-01 12:46:26
194,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,2023-01-01 12:46:55
195,1,3,Astoria,75,3.5,Bakery,Pastry,2023-01-01 12:46:55
196,2,3,Astoria,38,3.75,Coffee,Barista Espresso,2023-01-01 12:48:08
198,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,2023-01-01 12:50:15
199,2,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,2023-01-01 12:50:28
207,1,3,Astoria,49,3.0,Tea,Brewed Black tea,2023-01-01 12:55:25
212,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,2023-01-01 12:56:33
213,1,3,Astoria,47,3.0,Tea,Brewed Green tea,2023-01-01 12:56:59
214,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,2023-01-01 12:58:54
221,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,2023-01-01 13:03:13
226,1,3,Astoria,22,2.0,Coffee,Drip coffee,2023-01-01 13:04:51
227,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,2023-01-01 13:05:56
229,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,2023-01-01 13:09:03
233,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,2023-01-01 13:17:32
237,1,3,Astoria,23,2.5,Coffee,Drip coffee,2023-01-01 13:19:36
239,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,2023-01-01 13:20:51
240,2,3,Astoria,38,3.75,Coffee,Barista Espresso,2023-01-01 13:21:23
242,2,3,Astoria,46,2.5,Tea,Brewed Green tea,2023-01-01 13:22:45
243,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,2023-01-01 13:23:54
248,2,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,2023-01-01 13:34:12
252,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,2023-01-01 13:40:47
253,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,2023-01-01 13:41:09
254,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,2023-01-01 13:42:10
258,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,2023-01-01 13:43:18
259,1,3,Astoria,69,3.25,Bakery,Biscotti,2023-01-01 13:43:18
261,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,2023-01-01 13:44:26
267,2,3,Astoria,38,3.75,Coffee,Barista Espresso,2023-01-01 13:53:04
276,2,3,Astoria,46,2.5,Tea,Brewed Green tea,2023-01-01 13:58:10
281,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,2023-01-01 14:03:41
282,2,3,Astoria,41,4.25,Coffee,Barista Espresso,2023-01-01 14:07:12
283,1,3,Astoria,23,2.5,Coffee,Drip coffee,2023-01-01 14:07:56
289,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,2023-01-01 14:20:06
290,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,2023-01-01 14:20:08
295,2,3,Astoria,41,4.25,Coffee,Barista Espresso,2023-01-01 14:24:55
296,1,3,Astoria,79,3.75,Bakery,Scone,2023-01-01 14:24:55
297,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,2023-01-01 14:25:32
309,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,2023-01-01 14:35:47
310,2,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,2023-01-01 14:36:23
316,2,3,Astoria,50,2.5,Tea,Brewed Black tea,2023-01-01 14:43:13
317,1,3,Astoria,47,3.0,Tea,Brewed Green tea,2023-01-01 14:45:31
323,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,2023-01-01 14:55:34
325,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,2023-01-01 14:58:35
326,2,3,Astoria,39,4.25,Coffee,Barista Espresso,2023-01-01 15:02:04
329,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,2023-01-01 15:08:28
330,1,3,Astoria,22,2.0,Coffee,Drip coffee,2023-01-01 15:09:37
334,1,3,Astoria,24,3.0,Coffee,Drip coffee,2023-01-01 15:12:22
335,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,2023-01-01 15:12:54
336,2,3,Astoria,26,3.0,Coffee,Organic brewed coffee,2023-01-01 15:14:19
338,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,2023-01-01 15:18:56
339,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,2023-01-01 15:19:34
341,2,3,Astoria,39,4.25,Coffee,Barista Espresso,2023-01-01 15:22:11
344,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,2023-01-01 15:27:11
345,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,2023-01-01 15:28:29
347,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,2023-01-01 15:29:24
348,1,3,Astoria,70,3.25,Bakery,Scone,2023-01-01 15:29:24
349,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,2023-01-01 15:30:16
350,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,2023-01-01 15:30:27
355,2,3,Astoria,41,4.25,Coffee,Barista Espresso,2023-01-01 15:34:10
356,1,3,Astoria,76,3.5,Bakery,Biscotti,2023-01-01 15:34:10
359,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,2023-01-01 15:42:20
360,2,3,Astoria,46,2.5,Tea,Brewed Green tea,2023-01-01 15:45:16
367,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,2023-01-01 15:55:50
371,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,2023-01-01 16:03:30
373,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,2023-01-01 16:04:10
374,2,3,Astoria,23,2.5,Coffee,Drip coffee,2023-01-01 16:06:04
375,2,3,Astoria,23,2.5,Coffee,Drip coffee,2023-01-01 16:07:20
376,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,2023-01-01 16:08:59
377,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,2023-01-01 16:10:37
379,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,2023-01-01 16:17:06
380,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,2023-01-01 16:17:52
382,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,2023-01-01 16:19:17
384,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,2023-01-01 16:20:07
386,1,3,Astoria,22,2.0,Coffee,Drip coffee,2023-01-01 16:22:38
387,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,2023-01-01 16:25:28
391,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,2023-01-01 16:29:36
392,1,3,Astoria,40,3.75,Coffee,Barista Espresso,2023-01-01 16:30:12
393,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,2023-01-01 16:33:35
395,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,2023-01-01 16:39:24
397,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,2023-01-01 16:40:18
401,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,2023-01-01 16:44:46
407,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,2023-01-01 16:49:38
410,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,2023-01-01 16:56:48
411,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,2023-01-01 16:58:42
412,1,3,Astoria,69,3.25,Bakery,Biscotti,2023-01-01 16:58:42
415,1,3,Astoria,50,2.5,Tea,Brewed Black tea,2023-01-01 17:03:21
416,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,2023-01-01 17:05:44
418,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,2023-01-01 17:10:34
419,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,2023-01-01 17:10:35
425,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,2023-01-01 17:18:36
434,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,2023-01-01 17:22:36
436,1,3,Astoria,41,4.25,Coffee,Barista Espresso,2023-01-01 17:23:04
437,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,2023-01-01 17:25:45
442,1,3,Astoria,46,2.5,Tea,Brewed Green tea,2023-01-01 17:29:25
443,1,3,Astoria,75,3.5,Bakery,Pastry,2023-01-01 17:29:25
445,1,3,Astoria,47,3.0,Tea,Brewed Green tea,2023-01-01 17:35:26
446,1,3,Astoria,69,3.25,Bakery,Biscotti,2023-01-01 17:35:26
448,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,2023-01-01 17:40:50
449,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,2023-01-01 17:41:55
450,1,3,Astoria,71,3.75,Bakery,Pastry,2023-01-01 17:41:55
452,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,2023-01-01 17:44:28
453,1,3,Astoria,74,3.5,Bakery,Biscotti,2023-01-01 17:44:28
461,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,2023-01-01 17:51:06
462,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,2023-01-01 17:54:11
468,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,2023-01-01 18:02:00
470,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,2023-01-01 18:03:13
471,1,3,Astoria,78,4.5,Bakery,Scone,2023-01-01 18:03:13
472,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,2023-01-01 18:04:34
473,2,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,2023-01-01 18:06:52
474,1,3,Astoria,79,3.75,Bakery,Scone,2023-01-01 18:06:52
476,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,2023-01-01 18:08:53
477,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,2023-01-01 18:12:37
482,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,2023-01-01 18:18:10
485,1,3,Astoria,46,2.5,Tea,Brewed Green tea,2023-01-01 18:21:22
486,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,2023-01-01 18:22:12
488,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,2023-01-01 18:22:53
489,1,3,Astoria,79,3.75,Bakery,Scone,2023-01-01 18:22:53
491,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,2023-01-01 18:25:51
495,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,2023-01-01 18:30:05
496,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,2023-01-01 18:34:56
497,1,3,Astoria,22,2.0,Coffee,Drip coffee,2023-01-01 18:39:29
499,1,3,Astoria,24,3.0,Coffee,Drip coffee,2023-01-01 18:41:13
501,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,2023-01-01 18:42:04
503,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,2023-01-01 18:43:19
504,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,2023-01-01 18:43:42
505,2,3,Astoria,38,3.75,Coffee,Barista Espresso,2023-01-01 18:45:11
506,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,2023-01-01 18:49:48
507,2,3,Astoria,24,3.0,Coffee,Drip coffee,2023-01-01 18:51:23
508,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,2023-01-01 18:51:41
510,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,2023-01-01 18:52:57
511,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,2023-01-01 18:55:19
515,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,2023-01-01 19:00:27
519,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,2023-01-01 19:07:40
521,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,2023-01-01 19:08:56
523,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,2023-01-01 19:10:16
525,2,3,Astoria,40,3.75,Coffee,Barista Espresso,2023-01-01 19:12:49
526,2,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,2023-01-01 19:14:09
527,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,2023-01-01 19:15:15
532,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,2023-01-01 19:29:01
533,1,3,Astoria,38,3.75,Coffee,Barista Espresso,2023-01-01 19:29:07
534,2,3,Astoria,51,3.0,Tea,Brewed Black tea,2023-01-01 19:30:55
537,1,3,Astoria,40,3.75,Coffee,Barista Espresso,2023-01-01 19:34:48
539,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,2023-01-01 19:37:51
540,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,2023-01-01 19:38:46
541,2,3,Astoria,47,3.0,Tea,Brewed Green tea,2023-01-01 19:39:00
542,1,3,Astoria,37,3.0,Coffee,Barista Espresso,2023-01-01 19:39:32
543,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,2023-01-01 19:43:29
546,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,2023-01-01 19:49:37
548,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,2023-01-01 19:57:56
549,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,2023-01-01 19:58:29
550,1,3,Astoria,39,4.25,Coffee,Barista Espresso,2023-01-01 19:58:52
651,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,2023-01-02 11:04:21
652,1,3,Astoria,70,3.25,Bakery,Scone,2023-01-02 11:04:21
653,1,3,Astoria,26,3.0,Coffee,Organic brewed coffee,2023-01-02 11:06:10
654,1,3,Astoria,77,3.0,Bakery,Scone,2023-01-02 11:06:10
657,2,3,Astoria,26,3.0,Coffee,Organic brewed coffee,2023-01-02 11:11:23
660,2,3,Astoria,22,2.0,Coffee,Drip coffee,2023-01-02 11:13:01
662,2,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,2023-01-02 11:14:15
663,1,3,Astoria,40,3.75,Coffee,Barista Espresso,2023-01-02 11:15:12
664,1,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,2023-01-02 11:15:28
665,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,2023-01-02 11:15:40
666,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,2023-01-02 11:16:51
667,1,3,Astoria,75,3.5,Bakery,Pastry,2023-01-02 11:16:51
668,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,2023-01-02 11:18:12
669,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,2023-01-02 11:18:25
670,2,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,2023-01-02 11:19:12
672,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,2023-01-02 11:21:43
673,2,3,Astoria,38,3.75,Coffee,Barista Espresso,2023-01-02 11:21:49
674,1,3,Astoria,53,3.0,Tea,Brewed Chai tea,2023-01-02 11:22:46
679,1,3,Astoria,49,3.0,Tea,Brewed Black tea,2023-01-02 11:35:02
680,1,3,Astoria,79,3.75,Bakery,Scone,2023-01-02 11:35:02
681,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,2023-01-02 11:35:14
682,1,3,Astoria,69,3.25,Bakery,Biscotti,2023-01-02 11:35:14
684,2,3,Astoria,24,3.0,Coffee,Drip coffee,2023-01-02 11:38:23
691,2,3,Astoria,26,3.0,Coffee,Organic brewed coffee,2023-01-02 11:43:04
698,1,3,Astoria,26,3.0,Coffee,Organic brewed coffee,2023-01-02 11:54:30
699,1,3,Astoria,53,3.0,Tea,Brewed Chai tea,2023-01-02 11:55:31
705,1,3,Astoria,53,3.0,Tea,Brewed Chai tea,2023-01-02 12:01:50
706,1,3,Astoria,23,2.5,Coffee,Drip coffee,2023-01-02 12:03:47
707,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,2023-01-02 12:06:18
708,2,3,Astoria,24,3.0,Coffee,Drip coffee,2023-01-02 12:12:01
709,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,2023-01-02 12:12:44
711,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,2023-01-02 12:18:13
712,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,2023-01-02 12:18:22
713,1,3,Astoria,79,3.75,Bakery,Scone,2023-01-02 12:18:22
717,1,3,Astoria,49,3.0,Tea,Brewed Black tea,2023-01-02 12:21:39
718,2,3,Astoria,53,3.0,Tea,Brewed Chai tea,2023-01-02 12:21:58
719,1,3,Astoria,22,2.0,Coffee,Drip coffee,2023-01-02 12:22:04
723,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,2023-01-02 12:23:30
724,1,3,Astoria,78,4.5,Bakery,Scone,2023-01-02 12:23:30
727,1,3,Astoria,24,3.0,Coffee,Drip coffee,2023-01-02 12:25:03
733,2,3,Astoria,51,3.0,Tea,Brewed Black tea,2023-01-02 12:28:08
734,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,2023-01-02 12:28:25
735,1,3,Astoria,24,3.0,Coffee,Drip coffee,2023-01-02 12:29:07
736,2,3,Astoria,50,2.5,Tea,Brewed Black tea,2023-01-02 12:30:43
738,2,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,2023-01-02 12:33:04
739,1,3,Astoria,24,3.0,Coffee,Drip coffee,2023-01-02 12:34:00
743,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,2023-01-02 12:38:51
749,2,3,Astoria,46,2.5,Tea,Brewed Green tea,2023-01-02 12:46:04
750,2,3,Astoria,46,2.5,Tea,Brewed Green tea,2023-01-02 12:47:49
755,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,2023-01-02 12:55:19
757,2,3,Astoria,53,3.0,Tea,Brewed Chai tea,2023-01-02 12:58:04
761,2,3,Astoria,24,3.0,Coffee,Drip coffee,2023-01-02 12:59:45
762,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,2023-01-02 13:02:03
766,2,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,2023-01-02 13:03:53
768,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,2023-01-02 13:04:56
769,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,2023-01-02 13:05:41
777,2,3,Astoria,46,2.5,Tea,Brewed Green tea,2023-01-02 13:21:09
779,2,3,Astoria,39,4.25,Coffee,Barista Espresso,2023-01-02 13:23:18
780,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,2023-01-02 13:23:38
781,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,2023-01-02 13:24:33
783,1,3,Astoria,47,3.0,Tea,Brewed Green tea,2023-01-02 13:26:47
785,1,3,Astoria,38,3.75,Coffee,Barista Espresso,2023-01-02 13:29:51
786,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,2023-01-02 13:29:59
787,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,2023-01-02 13:30:00
788,1,3,Astoria,76,3.5,Bakery,Biscotti,2023-01-02 13:30:00
790,1,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,2023-01-02 13:30:15
791,2,3,Astoria,39,4.25,Coffee,Barista Espresso,2023-01-02 13:30:30
796,2,3,Astoria,23,2.5,Coffee,Drip coffee,2023-01-02 13:39:11
797,1,3,Astoria,39,4.25,Coffee,Barista Espresso,2023-01-02 13:40:11
802,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,2023-01-02 13:47:24
806,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,2023-01-02 13:51:33
807,1,3,Astoria,70,3.25,Bakery,Scone,2023-01-02 13:51:33
808,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,2023-01-02 13:52:27
815,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,2023-01-02 13:58:30
816,1,3,Astoria,39,4.25,Coffee,Barista Espresso,2023-01-02 13:58:36
819,2,3,Astoria,22,2.0,Coffee,Drip coffee,2023-01-02 14:02:44
820,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,2023-01-02 14:03:27
823,1,3,Astoria,37,3.0,Coffee,Barista Espresso,2023-01-02 14:07:17
825,1,3,Astoria,40,3.75,Coffee,Barista Espresso,2023-01-02 14:08:49
829,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,2023-01-02 14:12:35
830,1,3,Astoria,72,3.25,Bakery,Scone,2023-01-02 14:12:35
833,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,2023-01-02 14:14:26
834,1,3,Astoria,23,2.5,Coffee,Drip coffee,2023-01-02 14:17:08
835,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,2023-01-02 14:17:55
836,1,3,Astoria,75,3.5,Bakery,Pastry,2023-01-02 14:17:55
837,1,3,Astoria,49,3.0,Tea,Brewed Black tea,2023-01-02 14:19:24
839,1,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,2023-01-02 14:24:46
842,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,2023-01-02 14:29:35
843,1,3,Astoria,71,3.75,Bakery,Pastry,2023-01-02 14:29:35
844,1,3,Astoria,22,2.0,Coffee,Drip coffee,2023-01-02 14:33:26
846,1,3,Astoria,48,2.5,Tea,Brewed Black tea,2023-01-02 14:34:53
850,2,3,Astoria,40,3.75,Coffee,Barista Espresso,2023-01-02 14:40:25
851,1,3,Astoria,47,3.0,Tea,Brewed Green tea,2023-01-02 14:42:21
852,1,3,Astoria,72,3.25,Bakery,Scone,2023-01-02 14:42:21
858,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,2023-01-02 14:51:11
861,2,3,Astoria,37,3.0,Coffee,Barista Espresso,2023-01-02 14:54:33
868,2,3,Astoria,26,3.0,Coffee,Organic brewed coffee,2023-01-02 15:03:12
869,1,3,Astoria,73,3.75,Bakery,Pastry,2023-01-02 15:03:12
870,2,3,Astoria,23,2.5,Coffee,Drip coffee,2023-01-02 15:04:21
871,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,2023-01-02 15:05:22
872,1,3,Astoria,79,3.75,Bakery,Scone,2023-01-02 15:05:22
875,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,2023-01-02 15:12:44
876,1,3,Astoria,40,3.75,Coffee,Barista Espresso,2023-01-02 15:15:03
877,1,3,Astoria,77,3.0,Bakery,Scone,2023-01-02 15:15:03
879,1,3,Astoria,53,3.0,Tea,Brewed Chai tea,2023-01-02 15:19:46
880,2,3,Astoria,47,3.0,Tea,Brewed Green tea,2023-01-02 15:21:45
883,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,2023-01-02 15:24:16
885,1,3,Astoria,50,2.5,Tea,Brewed Black tea,2023-01-02 15:26:08
888,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,2023-01-02 15:27:43
889,1,3,Astoria,41,4.25,Coffee,Barista Espresso,2023-01-02 15:27:48
900,2,3,Astoria,23,2.5,Coffee,Drip coffee,2023-01-02 15:36:47
909,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,2023-01-02 15:44:59
914,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,2023-01-02 15:50:12
915,1,3,Astoria,79,3.75,Bakery,Scone,2023-01-02 15:50:12
928,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,2023-01-02 15:59:37
929,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,2023-01-02 15:59:53
930,2,3,Astoria,51,3.0,Tea,Brewed Black tea,2023-01-02 16:00:33
931,1,3,Astoria,78,4.5,Bakery,Scone,2023-01-02 16:00:33
936,1,3,Astoria,39,4.25,Coffee,Barista Espresso,2023-01-02 16:06:18
938,1,3,Astoria,39,4.25,Coffee,Barista Espresso,2023-01-02 16:09:17
939,2,3,Astoria,45,3.0,Tea,Brewed herbal tea,2023-01-02 16:09:45
940,1,3,Astoria,40,3.75,Coffee,Barista Espresso,2023-01-02 16:11:04
945,2,3,Astoria,53,3.0,Tea,Brewed Chai tea,2023-01-02 16:18:15
946,1,3,Astoria,38,3.75,Coffee,Barista Espresso,2023-01-02 16:19:33
949,1,3,Astoria,48,2.5,Tea,Brewed Black tea,2023-01-02 16:22:25
